"id","full_sq","life_sq","floor","max_floor","material","num_room","kitch_sq","product_type","area_m","raion_popul","green_zone_part","indust_part","children_preschool","preschool_quota","preschool_education_centers_raion","children_school","school_quota","school_education_centers_raion","school_education_centers_top_20_raion","healthcare_centers_raion","university_top_20_raion","sport_objects_raion","additional_education_raion","culture_objects_top_25","culture_objects_top_25_raion","shopping_centers_raion","office_raion","thermal_power_plant_raion","incineration_raion","oil_chemistry_raion","radiation_raion","railroad_terminal_raion","big_market_raion","nuclear_reactor_raion","detention_facility_raion","full_all","male_f","female_f","young_all","young_male","young_female","work_all","work_male","work_female","ekder_all","ekder_male","ekder_female","X0_6_all","X0_6_male","X0_6_female","X7_14_all","X7_14_male","X7_14_female","X0_17_all","X0_17_male","X0_17_female","X16_29_all","X16_29_male","X16_29_female","X0_13_all","X0_13_male","X0_13_female","raion_build_count_with_material_info","build_count_block","build_count_wood","build_count_frame","build_count_brick","build_count_monolith","build_count_panel","build_count_foam","build_count_slag","build_count_mix","raion_build_count_with_builddate_info","build_count_before_1920","build_count_1921.1945","build_count_1946.1970","build_count_1971.1995","build_count_after_1995","ID_metro","metro_min_avto","metro_km_avto","metro_min_walk","metro_km_walk","kindergarten_km","school_km","park_km","green_zone_km","industrial_km","water_treatment_km","cemetery_km","incineration_km","railroad_station_walk_km","railroad_station_walk_min","ID_railroad_station_walk","railroad_station_avto_km","railroad_station_avto_min","ID_railroad_station_avto","public_transport_station_km","public_transport_station_min_walk","water_km","water_1line","mkad_km","ttk_km","sadovoe_km","bulvar_ring_km","kremlin_km","big_road1_km","ID_big_road1","big_road1_1line","big_road2_km","ID_big_road2","railroad_km","railroad_1line","zd_vokzaly_avto_km","ID_railroad_terminal","bus_terminal_avto_km","ID_bus_terminal","oil_chemistry_km","nuclear_reactor_km","radiation_km","power_transmission_line_km","thermal_power_plant_km","ts_km","big_market_km","market_shop_km","fitness_km","swim_pool_km","ice_rink_km","stadium_km","basketball_km","hospice_morgue_km","detention_facility_km","public_healthcare_km","university_km","workplaces_km","shopping_centers_km","office_km","additional_education_km","preschool_km","big_church_km","church_synagogue_km","mosque_km","theater_km","museum_km","exhibition_km","catering_km","ecology","green_part_500","prom_part_500","office_count_500","office_sqm_500","trc_count_500","trc_sqm_500","cafe_count_500","cafe_count_500_na_price","cafe_count_500_price_500","cafe_count_500_price_1000","cafe_count_500_price_1500","cafe_count_500_price_2500","cafe_count_500_price_4000","cafe_count_500_price_high","big_church_count_500","church_count_500","mosque_count_500","leisure_count_500","sport_count_500","market_count_500","green_part_1000","prom_part_1000","office_count_1000","office_sqm_1000","trc_count_1000","trc_sqm_1000","cafe_count_1000","cafe_sum_1000_min_price_avg","cafe_sum_1000_max_price_avg","cafe_avg_price_1000","cafe_count_1000_na_price","cafe_count_1000_price_500","cafe_count_1000_price_1000","cafe_count_1000_price_1500","cafe_count_1000_price_2500","cafe_count_1000_price_4000","cafe_count_1000_price_high","big_church_count_1000","church_count_1000","mosque_count_1000","leisure_count_1000","sport_count_1000","market_count_1000","green_part_1500","prom_part_1500","office_count_1500","office_sqm_1500","trc_count_1500","trc_sqm_1500","cafe_count_1500","cafe_sum_1500_min_price_avg","cafe_sum_1500_max_price_avg","cafe_avg_price_1500","cafe_count_1500_na_price","cafe_count_1500_price_500","cafe_count_1500_price_1000","cafe_count_1500_price_1500","cafe_count_1500_price_2500","cafe_count_1500_price_4000","cafe_count_1500_price_high","big_church_count_1500","church_count_1500","mosque_count_1500","leisure_count_1500","sport_count_1500","market_count_1500","green_part_2000","prom_part_2000","office_count_2000","office_sqm_2000","trc_count_2000","trc_sqm_2000","cafe_count_2000","cafe_sum_2000_min_price_avg","cafe_sum_2000_max_price_avg","cafe_avg_price_2000","cafe_count_2000_na_price","cafe_count_2000_price_500","cafe_count_2000_price_1000","cafe_count_2000_price_1500","cafe_count_2000_price_2500","cafe_count_2000_price_4000","cafe_count_2000_price_high","big_church_count_2000","church_count_2000","mosque_count_2000","leisure_count_2000","sport_count_2000","market_count_2000","green_part_3000","prom_part_3000","office_count_3000","office_sqm_3000","trc_count_3000","trc_sqm_3000","cafe_count_3000","cafe_sum_3000_min_price_avg","cafe_sum_3000_max_price_avg","cafe_avg_price_3000","cafe_count_3000_na_price","cafe_count_3000_price_500","cafe_count_3000_price_1000","cafe_count_3000_price_1500","cafe_count_3000_price_2500","cafe_count_3000_price_4000","cafe_count_3000_price_high","big_church_count_3000","church_count_3000","mosque_count_3000","leisure_count_3000","sport_count_3000","market_count_3000","green_part_5000","prom_part_5000","office_count_5000","office_sqm_5000","trc_count_5000","trc_sqm_5000","cafe_count_5000","cafe_sum_5000_min_price_avg","cafe_sum_5000_max_price_avg","cafe_avg_price_5000","cafe_count_5000_na_price","cafe_count_5000_price_500","cafe_count_5000_price_1000","cafe_count_5000_price_1500","cafe_count_5000_price_2500","cafe_count_5000_price_4000","cafe_count_5000_price_high","big_church_count_5000","church_count_5000","mosque_count_5000","leisure_count_5000","sport_count_5000","market_count_5000","price_doc"
27076,62,28.5187526821339,7,17,1,2,1,"OwnerOccupier",11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,0,0,0,4,"no",0,0,0,"no","yes","no","no","no","no","no","no",247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,5.275068387,4.001119006,48.01342807,4.001119006,0.124312296,0.143333734,4.521399615,0.001820635,0.515461336,0.596445,5.59147,3.232084,1.727553034,20.73063641,75,1.727553034,2.921821161,75,0.166082928,1.99299513,1.102367825,"no",5.739579989,14.10667072,18.23140945,19.08960009,20.36220261,1.722612861,11,"no",2.679454641,55,1.190755103,"no",23.19287683,5,6.43227306,14,8.289726135,16.16703078,4.15824236,6.19352242,8.872910034,4.830559747,8.530824373,5.664017118,2.291068533,6.939331376,9.430531188,11.85838004,5.027362381,1.569483481,10.50577767,5.646834395,8.015777781,5.411686089,2.006843607,4.570268406,0.138411604,0.143333734,3.269488635,0.70407561,11.91868637,10.64298381,7.08371092,7.216366676,1.635607455,"good",36.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,18.89,0,0,0,0,0,922.358539069457,1489.77842619356,1206.06848263151,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,28.11,0,0,0,0,0,811.781025258687,1328.85923189781,1070.32058347848,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,24.42,0,0,0,0,2,650,1000,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.31,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.89,6.54,1,26950,4,44437,19,689.47,1184.21,936.84,0,2,10,6,1,0,0,2,3,0,0,7,1,6552000
27100,39,37,1,4,1,1,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,863.729770510078,1418.88843452076,1141.31006352061,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3244190
27114,36,14,14,17,1,1,9,"Investment",8889466.752,90114,0.579644597,0,5102,3617,6,4798,7653,6,0,2,0,6,1,"no",0,8,0,"no","no","no","no","no","no","no","no",78616,35397,43219,10562,5371,5191,65270,38289,26981,14282,4233,10049,5102,2574,2528,4798,2468,2330,11749,5983,5766,19093,8734,10359,9304,4727,4577,154,4,0,0,25,1,124,0,0,0,154,0,0,11,102,41,69,1.592664598,1.248048767,14.9765852,1.248048767,0.278646907,0.290482838,2.145998937,0.05725173,1.053959199,5.816803,0.691409,4.913874,3.733790827,44.80548992,47,3.733790827,4.727004234,47,0.155127512,1.861530144,0.427183981,"no",1.407265895,15.28103267,18.48255701,19.89177702,20.53483974,0.523604417,2,"no",0.975071524,39,0.650736008,"no",20.31361527,32,0.880423074,9,16.90607686,10.71758552,2.345012111,0.107741024,3.269537645,4.539658922,12.22974184,1.658527427,0.375694828,1.25347384,6.54279859,12.11991956,4.922075725,1.784627568,18.09277958,0.889264524,13.96069991,2.649279041,0.724677976,2.04164072,1.325016909,0.290482838,0.590831767,0.873693916,3.946203658,16.69924214,8.351848017,6.664940337,0.014113473,"good",37.58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,26.91,0,0,0,4,18538,4,825,1375,1100,0,1,1,1,1,0,0,1,1,0,0,4,0,26.42,1.32,0,0,6,46538,5,1160,1900,1530,0,1,1,1,1,1,0,1,1,0,0,6,1,25.59,0.83,0,0,8,81104,8,987.5,1625,1306.25,0,3,1,1,2,1,0,1,3,0,0,6,2,31.13,4.63,1,15000,12,117783,17,843.75,1375,1109.38,1,5,3,5,2,1,0,1,3,0,0,13,2,27.38,8.58,3,81947,25,376066,33,743.33,1200,971.67,3,11,5,11,2,1,0,3,8,1,0,22,3,2000000
27156,81,43,7,23,1,3,10,"Investment",6377883.078,101982,0.017855768,0.333891544,5408,4266,6,6564,8348,6,0,0,0,7,3,"no",0,0,1,"no","no","no","no","no","no","no","no",83369,37959,45410,12842,6633,6209,62215,30661,31554,26925,8782,18143,5408,2794,2614,6564,3389,3175,14443,7479,6964,16974,8334,8640,11169,5745,5424,324,78,0,0,148,4,93,0,1,0,324,0,4,231,58,31,3,2.005966114,1.521407021,18.25688425,1.521407021,0.200906752,0.110184616,1.220901143,0.481211084,0.434415727,6.297929,2.836891,11.0612,1.893701856,22.72442227,3,2.07664589,2.66896365,3,0.144279125,1.731349494,1.339696894,"no",4.991481146,2.912274277,7.091363071,8.055892497,9.220646093,0.605949627,3,"no",2.912274257,4,0.434415727,"no",9.610725351,5,5.150182296,3,4.565403104,8.889338491,0.799251651,1.841135183,3.876465325,2.818709778,5.822549223,1.758853473,1.525996763,2.115000075,2.050010246,2.995024519,1.022907584,0.932073041,7.752483848,3.363262935,2.871671007,0.271868535,0.981547254,1.464610457,0.784158647,0.110184616,2.519035521,1.566687772,8.197375782,2.713080296,2.993951496,4.102479629,0.196713576,"poor",0.34,2.79,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,19.96,0,0,1,2250,5,460,900,680,0,1,4,0,0,0,0,0,0,0,0,0,0,3.68,24.86,1,0,5,48450,18,750,1277.78,1013.89,0,5,7,3,2,1,0,0,0,0,0,4,1,4.8,22.25,4,31000,5,48450,31,692.86,1178.57,935.71,3,8,11,6,2,1,0,0,4,0,1,16,4,13.73,21.61,8,118700,9,264256,51,687.5,1156.25,921.88,3,15,16,12,4,1,0,1,8,0,2,26,7,14.44,22.42,45,1186826,33,1359448,117,691.74,1174.31,933.03,8,28,43,27,9,2,0,11,23,0,6,67,17,14900000
27178,48,17,4,1,1,1,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,861.595422775803,1415.08927808344,1138.34333619204,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3721600
27187,34,22.0553677226693,7,17,1,1,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,854.501152721256,1401.3751243502,1127.93920288448,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3793778
27229,91,24.7145624165761,2,3,1,3,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,848.270368842803,1389.99076944882,1119.13230550597,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,7731750
27241,51,22.9147269167935,3,9,1,1,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,851.785825933023,1396.0311752521,1123.9101991128,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3933600
27242,49,23.1217730469884,7,9,1,1,1,"OwnerOccupier",7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,0,0,3,2,"no",0,5,3,"no","no","no","yes","no","no","no","no",87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,"no",1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,"no",1.03628316,1,0.064325275,"yes",14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,"satisfactory",0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,853.368555234118,1398.49843603834,1125.93511573122,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3940000
27264,33,14,19,22,1,1,10,"Investment",7587523.226,102590,0.398794394,0,6273,3420,6,5562,7132,6,0,0,0,3,1,"no",0,5,0,"no","no","no","yes","no","yes","no","no",85721,39591,46130,12551,6444,6107,69792,35381,34411,20247,6281,13966,6273,3175,3098,5562,2922,2640,13748,7073,6675,18695,9238,9457,11201,5769,5432,90,1,0,0,0,5,84,0,0,0,90,0,0,0,51,39,91,1.943881533,0.661857781,7.942293371,0.661857781,0.001985334,0.449188336,0.349621821,0.057907795,2.155484241,3.645824,0.153776,7.136363,3.395396655,40.74475986,27,3.485539483,6.392849663,27,0.081912367,0.982948408,0.166937653,"no",3.219754225,9.2714433,12.58389995,14.12476996,14.82781946,3.219754211,1,"no",4.307387175,23,2.857163327,"no",16.15214569,32,4.32664685,6,4.917088044,3.953243236,0.349621821,0.542494591,5.047390575,5.770831088,5.823651862,3.345995018,0.533012751,1.133304325,4.381554118,8.931311744,4.545759906,2.524495275,1.371520559,4.584523606,2.884282775,2.284000105,0.915756955,2.038532134,0.697603349,0.449188336,0.557022127,0.555767269,7.717261344,11.28325433,3.926861819,3.521655872,0.342882075,"excellent",31.32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25.97,0,0,0,1,16000,2,400,750,575,0,1,1,0,0,0,0,1,1,0,0,4,0,23.94,0,0,0,4,60767,6,620,1100,860,1,2,2,0,1,0,0,1,1,0,0,8,1,21.61,0,0,0,13,220931,25,509.52,904.76,707.14,4,9,9,2,1,0,0,4,5,0,0,17,5,21.4,4.03,3,57200,25,846046,74,613.24,1051.47,832.35,6,24,26,13,4,1,0,5,8,0,0,32,7,17.82,10.6,7,277523,39,1758966,123,666.97,1123.85,895.41,14,34,38,28,7,2,0,9,19,0,2,54,11,6500000
27267,63,29.0131455724287,20,20,1,2,1,"OwnerOccupier",11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,0,0,0,4,"no",0,0,0,"no","yes","no","no","no","no","no","no",247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,5.275068387,4.001119006,48.01342807,4.001119006,0.124312296,0.143333734,4.521399615,0.001820635,0.515461336,0.596445,5.59147,3.232084,1.727553034,20.73063641,75,1.727553034,2.921821161,75,0.166082928,1.99299513,1.102367825,"no",5.739579989,14.10667072,18.23140945,19.08960009,20.36220261,1.722612861,11,"no",2.679454641,55,1.190755103,"no",23.19287683,5,6.43227306,14,8.289726135,16.16703078,4.15824236,6.19352242,8.872910034,4.830559747,8.530824373,5.664017118,2.291068533,6.939331376,9.430531188,11.85838004,5.027362381,1.569483481,10.50577767,5.646834395,8.015777781,5.411686089,2.006843607,4.570268406,0.138411604,0.143333734,3.269488635,0.70407561,11.91868637,10.64298381,7.08371092,7.216366676,1.635607455,"good",36.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,18.89,0,0,0,0,0,1081.24823408844,1721.47556356029,1401.36284629543,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,28.11,0,0,0,0,0,834.751423979017,1361.88277565695,1098.31709981799,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,24.42,0,0,0,0,2,650,1000,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.31,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.89,6.54,1,26950,4,44437,19,689.47,1184.21,936.84,0,2,10,6,1,0,0,2,3,0,0,7,1,6709500
27281,41,20,10,12,1,1,8,"Investment",4808269.831,101708,0.112559644,0.118537385,5879,1463,4,6207,5580,7,0,1,0,5,1,"no",0,0,1,"no","no","no","yes","no","no","no","no",101982,46076,55906,13028,6835,6193,63388,31813,31575,25292,7609,17683,5879,3095,2784,6207,3269,2938,14884,7821,7063,19401,9045,10356,11252,5916,5336,330,59,0,0,206,4,60,0,1,0,330,1,0,246,63,20,3,1.451166509,1.135241377,12.08082149,1.006735124,0.437648689,0.428849613,0.604832265,0,1.062078986,5.662076,3.168536,11.51628,1.376445814,16.51734976,3,1.690480246,2.114164045,3,0.016838182,0.20205818,0.750899292,"no",5.295453827,2.789120775,6.947916552,7.972940592,9.072785496,0.04927382,3,"yes",2.789120765,4,1.062078986,"no",9.224559707,5,5.547212597,3,5.082739646,8.261696881,0.827326259,1.541290344,3.673544065,3.059684477,5.436383579,1.405887502,1.012035639,1.728834431,1.663844601,2.608858875,1.477468647,0.417868236,7.366318203,2.977097291,2.485505363,0.762098713,1.139757664,1.56495738,1.000430319,0.428849613,2.751887113,1.302837694,7.991668983,3.110110597,3.04276444,4.502157071,0.235599872,"poor",13.25,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,7,471.43,928.57,700,0,1,6,0,0,0,0,0,0,0,0,2,1,5.14,8.2,0,0,5,48450,20,572.22,1000,786.11,2,6,8,3,1,0,0,0,1,0,0,8,4,7.19,20.71,5,92000,5,48450,26,629.17,1083.33,856.25,2,7,10,5,2,0,0,0,4,0,0,11,5,11.45,25.01,9,129200,9,264256,47,706.82,1193.18,950,3,12,16,11,4,1,0,1,10,0,1,23,8,13.99,21.48,44,1147226,31,1203990,109,741.58,1252.48,997.03,8,23,39,26,10,3,0,11,26,0,5,72,15,6600000
